domain,subdomain,product,attribute,column_name,business_glossary_term,type,is_primary_key,foreign_key_to,tags,value_regex,data_type,description,reference
distribution,network_infrastructure,voltage_regulation_device,record_created_timestamp,record_created_timestamp,Record Created Timestamp,TIMESTAMP,,,,,master_data,"Date and time (ISO 8601 with timezone offset) when this voltage regulation device master record was first created in the distribution data product. Used for data lineage, audit trail, and Silver layer ingestion tracking.",SOX Section 404; FERC Record Retention Requirements
distribution,network_infrastructure,voltage_regulation_device,record_updated_timestamp,record_updated_timestamp,Record Last Updated Timestamp,TIMESTAMP,,,,,master_data,Date and time (ISO 8601 with timezone offset) when this voltage regulation device master record was most recently modified. Used for change data capture (CDC) in the Databricks Lakehouse Silver layer ETL pipeline and for detecting stale records requiring field verification.,SOX Section 404; Databricks Delta Lake CDC
distribution,network_infrastructure,voltage_regulation_device,retirement_date,retirement_date,Retirement Date,DATE,,,,,master_data,"Date on which the voltage regulation device was permanently retired and removed from service. Null for active devices. Used to close the asset record in Oracle WAM / IBM Maximo, trigger final depreciation entries, and remove the device from the active GIS network model.",FERC Uniform System of Accounts; Oracle WAM / IBM Maximo Asset Management
distribution,network_infrastructure,voltage_regulation_device,scada_point_code,scada_point_code,SCADA Point ID,STRING,,,,,master_data,"Unique point identifier used in the SCADA/DMS system (Schneider Electric AMS, GE PowerOn, OSIsoft PI, or GE Proficy) to address this voltage regulation device for telemetry, remote control, and alarm monitoring. Maps to the real-time data historian tag for voltage, current, tap position, and switching status. Essential for SCADA integration and real-time grid operations.",OSIsoft PI / GE Proficy Historian; Schneider Electric AMS / GE PowerOn DMS
distribution,network_infrastructure,voltage_regulation_device,serial_number,serial_number,Manufacturer Serial Number,STRING,,,,,master_data,"Manufacturer-assigned serial number uniquely identifying this specific physical unit. Used for warranty tracking, recall management, and cross-referencing with manufacturer service bulletins. Stored in Oracle WAM / IBM Maximo as the equipment serial number field.",Oracle WAM / IBM Maximo Asset Management
distribution,network_infrastructure,voltage_regulation_device,tap_range_max,tap_range_max,Maximum Tap Position,INT,,,,,master_data,"Maximum allowable tap position for a step-voltage regulator, representing the maximum voltage boost limit in the raise direction. Typically expressed as a positive integer (e.g., +16 for a ±10% regulator with 32 steps). Used in tap position monitoring and equipment limit enforcement.",IEEE C57.15
distribution,network_infrastructure,voltage_regulation_device,tap_range_min,tap_range_min,Minimum Tap Position,INT,,,,,master_data,"Minimum allowable tap position for a step-voltage regulator, representing the maximum voltage boost or buck limit in the lower direction. Typically expressed as a negative integer (e.g., -16 for a ±10% regulator with 32 steps). Used in tap position monitoring and equipment limit enforcement.",IEEE C57.15
distribution,network_infrastructure,voltage_regulation_device,time_delay_seconds,time_delay_seconds,Time Delay (Seconds),"DECIMAL(6,2)",,,,,master_data,"Intentional time delay in seconds programmed into the voltage regulator or capacitor bank controller before initiating a tap change or switching operation after a voltage deviation is detected. Prevents unnecessary operations due to transient voltage fluctuations (e.g., motor starts, DER intermittency). Coordinated with upstream and downstream devices to avoid hunting.",IEEE C57.15; IEEE 1547
distribution,network_infrastructure,voltage_regulation_device,voltage_setpoint_v,voltage_setpoint_v,Voltage Setpoint (Volts),"DECIMAL(8,2)",,,,,master_data,"Target regulated voltage in volts (V) that the device controller attempts to maintain at the regulation point. For voltage regulators, this is the output voltage setpoint on the 120-V base. Compared against ANSI C84.1 Range A service voltage limits (114–126 V on 120-V base) for compliance monitoring and conservation voltage reduction (CVR) programs.",ANSI C84.1; IEEE C57.15
distribution,network_infrastructure,voltage_regulation_device,vvo_enrolled,vvo_enrolled,VOLT/VAR Optimization (VVO) Enrollment Flag,BOOLEAN,,,,,master_data,"Indicates whether this voltage regulation device is enrolled in and actively controlled by the utility's VOLT/VAR optimization (VVO) program, typically managed through the DERMS or DMS platform. When True, the device setpoints and switching schedules may be dynamically adjusted by the VVO algorithm to minimize losses, support CVR, and manage DER-induced voltage fluctuations.",IEEE 1547; DOE VOLT/VAR Optimization Guidelines; Schneider Electric AMS / GE PowerOn DMS
distribution,network_infrastructure,zone,zone_id,zone_id,Zone Identifier,BIGINT,Y,,,,master_data,Primary key for zone,
distribution,network_infrastructure,zone,parent_zone_id,parent_zone_id,,BIGINT,,distribution.zone.zone_id,self_ref_fk,,master_data,Self-referencing FK on zone (parent_zone_id),
distribution,network_infrastructure,zone,caidi_minutes,caidi_minutes,,"DECIMAL(10,2)",,,,,master_data,Average outage duration for customers who experienced an interruption in this zone measured in minutes.,
distribution,network_infrastructure,zone,centroid_latitude,centroid_latitude,,"DECIMAL(10,7)",,,,,master_data,Latitude coordinate of the geographic centroid of the zone for mapping and spatial reference.,
distribution,network_infrastructure,zone,centroid_longitude,centroid_longitude,,"DECIMAL(10,7)",,,,,master_data,Longitude coordinate of the geographic centroid of the zone for mapping and spatial reference.,
distribution,network_infrastructure,zone,circuit_miles,circuit_miles,,"DECIMAL(10,2)",,,,,master_data,"Total length of distribution circuits within the zone measured in miles, used for maintenance planning and reliability analysis.",
distribution,network_infrastructure,zone,commercial_customer_count,commercial_customer_count,,INT,,,,,master_data,Number of commercial customers served within this zone.,
distribution,network_infrastructure,zone,created_timestamp,created_timestamp,,TIMESTAMP,,,,,master_data,Timestamp when this zone record was first created in the system.,
distribution,network_infrastructure,zone,customer_count,customer_count,,INT,,,,,master_data,Total number of active customers served within this distribution zone.,
distribution,network_infrastructure,zone,der_capacity_mw,der_capacity_mw,,"DECIMAL(12,3)",,,,,master_data,"Total installed capacity of distributed energy resources (solar, wind, storage) within this zone measured in megawatts.",
distribution,network_infrastructure,zone,description,description,,STRING,,,,,master_data,"Detailed textual description of the zone including geographic landmarks, service characteristics, and operational notes.",
distribution,network_infrastructure,zone,effective_date,effective_date,,DATE,,,,,master_data,Date when this zone configuration became or will become effective in the distribution network.,
distribution,network_infrastructure,zone,expiration_date,expiration_date,,DATE,,,,,master_data,Date when this zone configuration expires or is scheduled for decommissioning. Null for active zones with no planned end date.,
distribution,network_infrastructure,zone,feeder_id,feeder_id,,BIGINT,,,,,master_data,Reference to the primary distribution feeder serving this zone.,
distribution,network_infrastructure,zone,gas_main_miles,gas_main_miles,,"DECIMAL(10,2)",,,,,master_data,"Total length of gas distribution mains within the zone measured in miles, applicable for gas or dual-service zones.",
distribution,network_infrastructure,zone,gas_service_lateral_count,gas_service_lateral_count,,INT,,,,,master_data,Number of gas service laterals (customer connections) within this zone.,
distribution,network_infrastructure,zone,gis_boundary_wkt,gis_boundary_wkt,,STRING,,,,,master_data,Geographic boundary of the zone represented in Well-Known Text format for GIS integration and spatial analysis.,
distribution,network_infrastructure,zone,industrial_customer_count,industrial_customer_count,,INT,,,,,master_data,Number of industrial customers served within this zone.,
distribution,network_infrastructure,zone,last_modified_timestamp,last_modified_timestamp,,TIMESTAMP,,,,,master_data,Timestamp when this zone record was last updated in the system.,
distribution,network_infrastructure,zone,nem_interconnection_count,nem_interconnection_count,,INT,,,,,master_data,Number of net energy metering interconnections (typically rooftop solar) within this zone.,
distribution,network_infrastructure,zone,notes,notes,,STRING,,,,,master_data,"Additional operational notes, special considerations, or historical context for this zone.",
distribution,network_infrastructure,zone,operating_pressure_psig,operating_pressure_psig,,"DECIMAL(10,2)",,,,,master_data,Normal operating pressure for gas distribution system in this zone measured in pounds per square inch gauge (psig).,
distribution,network_infrastructure,zone,peak_demand_mw,peak_demand_mw,,"DECIMAL(12,3)",,,,,master_data,"Maximum electrical demand recorded for this zone measured in megawatts, used for capacity planning and load management.",
distribution,network_infrastructure,zone,pole_count,pole_count,,INT,,,,,master_data,Total number of utility poles within this zone used for overhead distribution infrastructure.,
distribution,network_infrastructure,zone,residential_customer_count,residential_customer_count,,INT,,,,,master_data,Number of residential customers served within this zone.,
distribution,network_infrastructure,zone,saidi_minutes,saidi_minutes,,"DECIMAL(10,2)",,,,,master_data,"Average outage duration per customer in this zone measured in minutes, a key reliability metric.",
distribution,network_infrastructure,zone,saifi_count,saifi_count,,"DECIMAL(10,4)",,,,,master_data,"Average number of interruptions per customer in this zone, a key reliability metric.",
distribution,network_infrastructure,zone,service_territory_id,service_territory_id,,BIGINT,,,,,master_data,Reference to the parent service territory that contains this zone.,
distribution,network_infrastructure,zone,status,status,,STRING,,,,,master_data,Current operational status of the zone in the distribution network lifecycle.,
distribution,network_infrastructure,zone,substation_id,substation_id,,BIGINT,,,,,master_data,Reference to the primary substation serving this distribution zone.,
distribution,network_infrastructure,zone,transformer_count,transformer_count,,INT,,,,,master_data,Total number of distribution transformers installed within this zone.,
distribution,network_infrastructure,zone,underground_percentage,underground_percentage,,"DECIMAL(5,2)",,,,,master_data,Percentage of distribution infrastructure that is underground versus overhead in this zone.,
distribution,network_infrastructure,zone,voltage_level_kv,voltage_level_kv,,"DECIMAL(10,3)",,,,,master_data,Primary distribution voltage level for this zone measured in kilovolts.,
distribution,network_infrastructure,zone,zone_classification,zone_classification,,STRING,,,,,master_data,Geographic and demographic classification of the zone based on customer density and land use patterns.,
distribution,network_infrastructure,zone,zone_code,zone_code,,STRING,,,,,master_data,Business identifier code for the zone used in operational systems and external reporting.,
distribution,network_infrastructure,zone,zone_name,zone_name,,STRING,,,,,master_data,Human-readable name of the distribution zone for identification and reporting purposes.,
distribution,network_infrastructure,zone,zone_type,zone_type,,STRING,,,,,master_data,"Classification of the zone by service type: electric-only, gas-only, or dual-service (both electric and gas).",
distribution,operational_events,crew_dispatch,crew_dispatch_id,crew_dispatch_id,Crew Dispatch Identifier,BIGINT,Y,,,,master_data,Primary key for crew_dispatch,
distribution,operational_events,crew_dispatch,crew_id,crew_id,,BIGINT,,transmission.crew.crew_id,,,master_data,Reference to the crew assigned to this dispatch. Links to the crew master table.,
distribution,operational_events,crew_dispatch,customer_account_id,customer_account_id,,BIGINT,,customer.account.account_id,,,master_data,Reference to the customer account associated with this dispatch. Null for infrastructure-only work not tied to a specific customer.,
distribution,operational_events,crew_dispatch,feeder_id,feeder_id,,BIGINT,,distribution.feeder.feeder_id,,,master_data,Reference to the electric distribution feeder associated with this dispatch. Null for gas-only dispatches.,
distribution,operational_events,crew_dispatch,outage_event_id,outage_event_id,,BIGINT,,distribution.distribution_outage_event.distribution_outage_event_id,,,master_data,Reference to the outage event record if this dispatch is responding to a service interruption. Null for non-outage work.,
distribution,operational_events,crew_dispatch,reassigned_crew_dispatch_id,reassigned_crew_dispatch_id,,BIGINT,,distribution.crew_dispatch.crew_dispatch_id,self_ref_fk,,master_data,Self-referencing FK on crew_dispatch (reassigned_crew_dispatch_id),
distribution,operational_events,crew_dispatch,service_territory_id,service_territory_id,,BIGINT,,distribution.service_territory.service_territory_id,,,master_data,Reference to the utility service territory where this dispatch is located. Used for jurisdictional and operational boundaries.,
distribution,operational_events,crew_dispatch,work_order_id,work_order_id,,BIGINT,,asset.work_order.work_order_id,,,master_data,Reference to the parent work order that triggered this crew dispatch.,
distribution,operational_events,crew_dispatch,actual_duration_hours,actual_duration_hours,,"DECIMAL(5,2)",,,,,master_data,Actual time in hours spent by the crew to complete the dispatch work. Calculated from start and completion timestamps.,
distribution,operational_events,crew_dispatch,after_hours_flag,after_hours_flag,,BOOLEAN,,,,,master_data,"Indicates whether this dispatch occurred outside of normal business hours, triggering premium labor rates.",
distribution,operational_events,crew_dispatch,cancellation_reason,cancellation_reason,,STRING,,,,,master_data,Explanation for why the dispatch was cancelled. Null if dispatch was not cancelled.,
distribution,operational_events,crew_dispatch,completion_notes,completion_notes,,STRING,,,,,master_data,"Crew notes documenting work performed, findings, materials used, and any follow-up actions required.",
distribution,operational_events,crew_dispatch,created_timestamp,created_timestamp,,TIMESTAMP,,,,,master_data,Date and time when this dispatch record was first created in the system.,
distribution,operational_events,crew_dispatch,crew_count,crew_count,,INT,,,,,master_data,Number of crew members assigned to this dispatch.,
distribution,operational_events,crew_dispatch,customer_contact_name,customer_contact_name,,STRING,,,"restricted,pii_name",,master_data,Name of the customer contact person for this dispatch. Used for on-site access and communication.,
distribution,operational_events,crew_dispatch,customer_contact_phone,customer_contact_phone,,STRING,,,"restricted,pii_phone",,master_data,Phone number for the customer contact. Used for crew communication and arrival notification.,
distribution,operational_events,crew_dispatch,customer_present_required,customer_present_required,,BOOLEAN,,,,,master_data,Indicates whether customer presence is required on-site for the crew to perform the work.,
distribution,operational_events,crew_dispatch,dispatch_arrival_timestamp,dispatch_arrival_timestamp,,TIMESTAMP,,,,,master_data,Date and time when the crew arrived on-site at the dispatch location.,
distribution,operational_events,crew_dispatch,dispatch_assigned_timestamp,dispatch_assigned_timestamp,,TIMESTAMP,,,,,master_data,Date and time when the crew was assigned to this dispatch.,
distribution,operational_events,crew_dispatch,dispatch_cancelled_timestamp,dispatch_cancelled_timestamp,,TIMESTAMP,,,,,master_data,Date and time when the dispatch was cancelled. Null if dispatch was not cancelled.,
distribution,operational_events,crew_dispatch,dispatch_completed_timestamp,dispatch_completed_timestamp,,TIMESTAMP,,,,,master_data,Date and time when the crew completed all work and closed the dispatch assignment.,
distribution,operational_events,crew_dispatch,dispatch_description,dispatch_description,,STRING,,,,,master_data,"Detailed description of the dispatch work scope, problem reported, or work to be performed.",
distribution,operational_events,crew_dispatch,dispatch_en_route_timestamp,dispatch_en_route_timestamp,,TIMESTAMP,,,,,master_data,Date and time when the crew departed their current location and began traveling to the dispatch site.,
distribution,operational_events,crew_dispatch,dispatch_location_address,dispatch_location_address,,STRING,,,"confidential,pii_address",,master_data,Street address of the dispatch work location. May include customer premises or infrastructure location.,
distribution,operational_events,crew_dispatch,dispatch_location_city,dispatch_location_city,,STRING,,,,,master_data,City where the dispatch work is located.,
distribution,operational_events,crew_dispatch,dispatch_location_latitude,dispatch_location_latitude,,"DECIMAL(10,7)",,,,,master_data,Geographic latitude coordinate of the dispatch work site. Used for crew routing and GIS integration.,
distribution,operational_events,crew_dispatch,dispatch_location_longitude,dispatch_location_longitude,,"DECIMAL(10,7)",,,,,master_data,Geographic longitude coordinate of the dispatch work site. Used for crew routing and GIS integration.,
distribution,operational_events,crew_dispatch,dispatch_location_postal_code,dispatch_location_postal_code,,STRING,,,,,master_data,ZIP code of the dispatch work location.,
distribution,operational_events,crew_dispatch,dispatch_location_state,dispatch_location_state,,STRING,,,,,master_data,Two-letter state code where the dispatch work is located.,
distribution,operational_events,crew_dispatch,dispatch_number,dispatch_number,,STRING,,,,,master_data,Externally-known unique business identifier for the crew dispatch assignment. Used for tracking and reference across operational systems.,
distribution,operational_events,crew_dispatch,dispatch_priority,dispatch_priority,,STRING,,,,,master_data,"Priority level assigned to the dispatch based on safety, customer impact, and operational criticality. Emergency dispatches receive immediate response.",
distribution,operational_events,crew_dispatch,dispatch_requested_timestamp,dispatch_requested_timestamp,,TIMESTAMP,,,,,master_data,Date and time when the dispatch was initially requested or created in the system. Represents the business event time for dispatch initiation.,
distribution,operational_events,crew_dispatch,dispatch_start_work_timestamp,dispatch_start_work_timestamp,,TIMESTAMP,,,,,master_data,Date and time when the crew began active work on the dispatch assignment.,
distribution,operational_events,crew_dispatch,dispatch_status,dispatch_status,,STRING,,,,,master_data,Current lifecycle status of the crew dispatch assignment. Tracks progression from assignment through completion.,
distribution,operational_events,crew_dispatch,dispatch_type,dispatch_type,,STRING,,,,,master_data,"Classification of the dispatch work activity. Determines crew skill requirements, equipment needs, and response protocols. [ENUM-REF-CANDIDATE: outage_restoration|emergency_response|planned_maintenance|inspection|meter_service|new_connection|disconnection|tree_trimming|leak_repair|damage_assessment|vegetation_management|storm_response — promote to reference product]",
distribution,operational_events,crew_dispatch,estimated_duration_hours,estimated_duration_hours,,"DECIMAL(5,2)",,,,,master_data,Estimated time in hours required to complete the dispatch work. Used for crew scheduling and resource planning.,
distribution,operational_events,crew_dispatch,hazard_flag,hazard_flag,,BOOLEAN,,,,,master_data,Indicates whether hazardous conditions are present at the dispatch location requiring special safety protocols.,
distribution,operational_events,crew_dispatch,last_modified_timestamp,last_modified_timestamp,,TIMESTAMP,,,,,master_data,Date and time when this dispatch record was last updated in the system.,
distribution,operational_events,crew_dispatch,scheduled_arrival_date,scheduled_arrival_date,,DATE,,,,,master_data,Planned date for crew arrival at the dispatch location. Used for scheduled maintenance and non-emergency work.,
distribution,operational_events,crew_dispatch,scheduled_arrival_time_window_end,scheduled_arrival_time_window_end,,TIMESTAMP,,,,,master_data,End of the scheduled time window for crew arrival. Used for customer appointment scheduling.,
distribution,operational_events,crew_dispatch,scheduled_arrival_time_window_start,scheduled_arrival_time_window_start,,TIMESTAMP,,,,,master_data,Beginning of the scheduled time window for crew arrival. Used for customer appointment scheduling.,
distribution,operational_events,crew_dispatch,service_type,service_type,,STRING,,,,,master_data,Type of utility service this dispatch addresses. Determines crew specialization and safety protocols.,
distribution,operational_events,crew_dispatch,vehicle_count,vehicle_count,,INT,,,,,master_data,Number of vehicles deployed for this dispatch.,
distribution,operational_events,demand_response_event,demand_response_event_id,demand_response_event_id,Demand Response (DR) Event ID,BIGINT,Y,,,,transactional_data,Unique identifier for the demand response event record. Primary key for the demand response event entity.,"FERC Order 2222, NERC Reliability Standards"
distribution,operational_events,demand_response_event,feeder_id,feeder_id,Distribution Feeder ID,BIGINT,,distribution.feeder.feeder_id,,,transactional_data,"Identifier of the distribution feeder or circuit targeted by this demand response event, linking to the distribution network topology.","IEEE 1547, NERC Reliability Standards"
distribution,operational_events,demand_response_event,opex_transaction_id,opex_transaction_id,Opex Transaction Id (Foreign Key),BIGINT,,finance.opex_transaction.opex_transaction_id,,,transactional_data,"Foreign key linking to finance.opex_transaction. Business justification: Demand response events generate incentive payment transactions to participating customers. Essential for DR program cost tracking, regulatory reporting, and cost recovery mechanisms.",Internal - LLM Generated Cross-Domain Link
distribution,operational_events,demand_response_event,actual_load_reduction_kw,actual_load_reduction_kw,Actual Load Reduction (kW),"DECIMAL(15,2)",,,,,transactional_data,"Measured load reduction in kilowatts achieved during the demand response event, calculated from baseline load comparison using Advanced Metering Infrastructure (AMI) or Meter Data Management System (MDMS) interval data.","FERC Order 745, NERC DADS, NAESB WEQ-012 Baseline Standards"
distribution,operational_events,demand_response_event,ambient_temperature_f,ambient_temperature_f,Ambient Temperature (Fahrenheit),"DECIMAL(5,2)",,,,,transactional_data,"Ambient air temperature in degrees Fahrenheit at the time of the demand response event, captured from weather station data to correlate load reduction performance with thermal conditions.",NOAA Weather Data Standards
distribution,operational_events,demand_response_event,baseline_load_kw,baseline_load_kw,Baseline Load (kW),"DECIMAL(15,2)",,,,,transactional_data,"Calculated baseline load in kilowatts representing the expected load absent the demand response event, used as the reference for measuring actual load reduction. Typically calculated using customer baseline load (CBL) methodologies per NAESB standards.","NAESB WEQ-012 Baseline Standards, FERC Order 745"
distribution,operational_events,demand_response_event,created_timestamp,created_timestamp,Record Created Timestamp,TIMESTAMP,,,,,transactional_data,"Date and time when this demand response event record was first created in the source system, used for data lineage and audit trail purposes.",Enterprise Data Governance Standards
distribution,operational_events,demand_response_event,curtailment_compliance_rate,curtailment_compliance_rate,Curtailment Compliance Rate,"DECIMAL(5,2)",,,,,transactional_data,"Percentage of notified customers who responded to the demand response event, calculated as (customers_responding_count / customers_notified_count) * 100, used to measure program engagement and effectiveness.",FERC Order 2222
distribution,operational_events,demand_response_event,customers_notified_count,customers_notified_count,Customers Notified Count,INT,,,,,transactional_data,"Total number of customers or service points notified of the demand response event through automated messaging, mobile app alerts, or direct load control signals.","FERC Order 2222, State PUC Consumer Protection Rules"
distribution,operational_events,demand_response_event,customers_responding_count,customers_responding_count,Customers Responding Count,INT,,,,,transactional_data,"Number of customers or service points that actively participated in the demand response event by reducing load, either through voluntary curtailment or direct load control device activation.","FERC Order 2222, NERC DADS"
distribution,operational_events,demand_response_event,data_source_system,data_source_system,Data Source System,STRING,,,,,transactional_data,"Name of the operational system that originated this demand response event record, typically Distributed Energy Resource Management System (DERMS), Customer Information System (CIS) DR module, or Meter Data Management System (MDMS).",Enterprise Data Architecture Standards
distribution,operational_events,demand_response_event,derms_integrated_flag,derms_integrated_flag,Distributed Energy Resource Management System (DERMS) Integrated Flag,BOOLEAN,,,,,transactional_data,"Boolean indicator (True/False) denoting whether this demand response event was dispatched and managed through the utility's Distributed Energy Resource Management System (DERMS) platform, enabling automated control and telemetry.","IEEE 2030.5, FERC Order 2222"
distribution,operational_events,demand_response_event,dispatch_source,dispatch_source,Dispatch Source System,STRING,,,,derms|dms|oms|manual|automated_schedule|market_signal,transactional_data,"System or mechanism that initiated the demand response event dispatch: Distributed Energy Resource Management System (DERMS), Distribution Management System (DMS), Outage Management System (OMS), manual operator dispatch, automated schedule, or market signal from Regional Transmission Organization (RTO) or Independent System Operator (ISO).","IEEE 2030.5, FERC Order 2222"
distribution,operational_events,demand_response_event,event_duration_minutes,event_duration_minutes,Demand Response (DR) Event Duration (Minutes),INT,,,,,transactional_data,"Total duration of the demand response event in minutes, calculated from event start to event end timestamp.",FERC Order 2222
distribution,operational_events,demand_response_event,event_end_timestamp,event_end_timestamp,Demand Response (DR) Event End Timestamp,TIMESTAMP,,,,,transactional_data,"Date and time when the demand response event curtailment period concluded, marking the end of load reduction dispatch and return to normal operations.","FERC Order 2222, NERC DADS"
distribution,operational_events,demand_response_event,event_number,event_number,Demand Response (DR) Event Number,STRING,,,,,transactional_data,"Business-facing unique identifier or reference number for the demand response event, used for external communication and reporting.",FERC Order 2222
distribution,operational_events,demand_response_event,event_outcome_status,event_outcome_status,Demand Response (DR) Event Outcome Status,STRING,,,,target_met|target_exceeded|target_missed|partial_success|no_response,transactional_data,"Assessment of the demand response event outcome relative to target objectives: target met (achieved 90-110% of target), target exceeded (>110% of target), target missed (<90% of target), partial success (50-90% of target), or no response (minimal or no measurable load reduction).","FERC Order 745, NERC DADS"
distribution,operational_events,demand_response_event,event_start_timestamp,event_start_timestamp,Demand Response (DR) Event Start Timestamp,TIMESTAMP,,,,,transactional_data,"Date and time when the demand response event curtailment period began, marking the start of load reduction dispatch.","FERC Order 2222, NERC DADS"
distribution,operational_events,demand_response_event,event_status,event_status,Demand Response (DR) Event Status,STRING,,,,scheduled|active|completed|cancelled|failed,transactional_data,"Current lifecycle status of the demand response event: scheduled (pending activation), active (currently dispatched), completed (event concluded successfully), cancelled (event aborted before or during execution), or failed (event did not achieve operational objectives).","FERC Order 2222, NERC DADS"
distribution,operational_events,demand_response_event,event_type,event_type,Demand Response (DR) Event Type,STRING,,,,peak_shaving|direct_load_control|voluntary_curtailment|cpp_activation|emergency_dr|economic_dr,transactional_data,"Classification of the demand response event by operational mechanism: peak shaving (load reduction during system peak), direct load control (utility-controlled device curtailment), voluntary curtailment (customer opt-in reduction), Critical Peak Pricing (CPP) activation (price-signal driven), emergency DR (grid emergency response), or economic DR (market-driven dispatch).","FERC Order 745, NERC Demand Response Availability Data System (DADS)"
distribution,operational_events,demand_response_event,incentive_payment_amount,incentive_payment_amount,Incentive Payment Amount (USD),"DECIMAL(12,2)",,,confidential,,transactional_data,"Total incentive payment amount in US dollars to be paid to participating customers for this demand response event, calculated based on program tariff rates and measured load reduction.","FERC Order 745, State PUC Tariff Schedules"
distribution,operational_events,demand_response_event,lmp_price_per_mwh,lmp_price_per_mwh,Locational Marginal Price (LMP) per MWh,"DECIMAL(10,2)",,,,,transactional_data,"Locational Marginal Price in dollars per megawatt-hour at the distribution zone or pricing node during the demand response event, used for economic DR event valuation and settlement.","FERC Order 888, RTO/ISO Market Rules"
distribution,operational_events,demand_response_event,load_reduction_percentage,load_reduction_percentage,Load Reduction Percentage,"DECIMAL(5,2)",,,,,transactional_data,"Percentage of target load reduction achieved, calculated as (actual_load_reduction_kw / target_load_reduction_kw) * 100, used to assess event performance.",FERC Order 745
distribution,operational_events,demand_response_event,nerc_reportable_flag,nerc_reportable_flag,North American Electric Reliability Corporation (NERC) Reportable Flag,BOOLEAN,,,,,transactional_data,Boolean indicator (True/False) denoting whether this demand response event meets North American Electric Reliability Corporation (NERC) reporting thresholds for Demand Response Availability Data System (DADS) or other reliability reporting requirements.,"NERC DADS, NERC Reliability Standards"
distribution,operational_events,demand_response_event,notification_lead_time_minutes,notification_lead_time_minutes,Notification Lead Time (Minutes),INT,,,,,transactional_data,"Number of minutes between customer notification and event start timestamp, representing the advance notice provided to participants.",State PUC DSM Program Guidelines
distribution,operational_events,demand_response_event,notification_method,notification_method,Customer Notification Method,STRING,,,,sms|email|mobile_app|ivr|direct_control_signal|web_portal,transactional_data,"Primary communication channel used to notify customers of the demand response event: Short Message Service (SMS), email, mobile application push notification, Interactive Voice Response (IVR) call, direct control signal to smart devices, or web portal alert.",State PUC Consumer Protection Rules
distribution,operational_events,demand_response_event,penalty_amount,penalty_amount,Penalty Amount (USD),"DECIMAL(12,2)",,,confidential,,transactional_data,"Penalty amount in US dollars assessed for non-compliance or failure to meet contracted demand response obligations, applicable to capacity-based or firm DR programs.","FERC Order 745, State PUC Tariff Schedules"
distribution,operational_events,demand_response_event,program_name,program_name,Demand Response (DR) Program Name,STRING,,,,,transactional_data,"Name of the demand response or demand-side management program under which this event was dispatched, linking to the utility's portfolio of DR offerings.","FERC Order 2222, State PUC DSM Program Guidelines"
distribution,operational_events,demand_response_event,puc_reporting_status,puc_reporting_status,Public Utility Commission (PUC) Reporting Status,STRING,,,,pending|submitted|approved|rejected,transactional_data,"Status of regulatory reporting submission to the state Public Utility Commission (PUC) for this demand response event, used for demand-side management program compliance and cost recovery filings.","State PUC Reporting Requirements, NARUC DSM Guidelines"
distribution,operational_events,demand_response_event,puc_submission_date,puc_submission_date,Public Utility Commission (PUC) Submission Date,DATE,,,,,transactional_data,Date when demand response event data was submitted to the state Public Utility Commission (PUC) as part of demand-side management program reporting or rate case cost recovery documentation.,State PUC Reporting Requirements
distribution,operational_events,demand_response_event,rto_iso_event_code,rto_iso_event_code,Regional Transmission Organization (RTO) or Independent System Operator (ISO) Event ID,STRING,,,,,transactional_data,External event identifier from the Regional Transmission Organization (RTO) or Independent System Operator (ISO) if this demand response event was dispatched in coordination with wholesale market operations or grid emergency procedures.,"FERC Order 2222, NERC Reliability Standards"
distribution,operational_events,demand_response_event,system_peak_load_mw,system_peak_load_mw,System Peak Load (MW),"DECIMAL(15,2)",,,,,transactional_data,"Total system peak load in megawatts at the time of the demand response event, providing context for the event's contribution to peak shaving and grid reliability.","NERC Reliability Standards, FERC Form 714"
distribution,operational_events,demand_response_event,target_load_reduction_kw,target_load_reduction_kw,Target Load Reduction (kW),"DECIMAL(15,2)",,,,,transactional_data,"Planned or target load reduction in kilowatts that the demand response event was designed to achieve, representing the dispatch instruction to the distribution network.","FERC Order 745, NERC DADS"
distribution,operational_events,demand_response_event,target_zone_code,target_zone_code,Target Zone Code,STRING,,,,,transactional_data,"Geographic or operational zone code identifying the distribution area or load zone targeted for curtailment, used when event scope is broader than a single feeder.",NERC Reliability Standards
distribution,operational_events,demand_response_event,triggering_condition,triggering_condition,Demand Response (DR) Event Triggering Condition,STRING,,,,system_peak|grid_emergency|price_signal|capacity_shortage|voltage_deviation|scheduled_test,transactional_data,"The operational or market condition that initiated the demand response event: system peak (forecasted or actual peak load), grid emergency (reliability threat), price signal (high Locational Marginal Price or CPP threshold), capacity shortage (insufficient generation reserves), voltage deviation (distribution voltage issue), or scheduled test (program validation exercise).","NERC Reliability Standards, FERC Order 745"
distribution,operational_events,demand_response_event,updated_timestamp,updated_timestamp,Record Updated Timestamp,TIMESTAMP,,,,,transactional_data,"Date and time when this demand response event record was last modified in the source system, used for change tracking and data synchronization.",Enterprise Data Governance Standards
distribution,operational_events,demand_response_event,weather_condition,weather_condition,Weather Condition Description,STRING,,,,,transactional_data,"Description of prevailing weather conditions during the demand response event (e.g., extreme heat, cold snap, high humidity), used for event performance analysis and forecasting model refinement.",NOAA Weather Data Standards
